ID,vis_LOInsight_1,vis_HIInsight_1,verb_cov_1,GV1,vis_LOInsight_2,vis_HIInsight_2,verb_cov_2,GV2,vis_LOInsight_3,vis_HIInsight_3,verb_cov_3,GV3,vis_LOInsight_4,vis_HIInsight_4,verb_cov_4,GV4
sub-06,0.332831480167078,0.0310279979525242,0.265405716772459,0.0282638742855314,-0.20480981321131,0.154429429566826,0.182167798319325,0.0136162743047171,0.273352591127655,0.335546158997868,0.3315663106476,0.033684988308192,-0.0965535450635238,-0.0985729277721073,0.171594566010573,0.0227402537529868
sub-12,-0.187045165616738,-0.282173946425351,0.131932487570027,0.0508503878304155,-0.436907125040792,0.0992615583366192,0.117711274528611,-0.0274549029697239,-0.54761777157097,-0.432828430488345,0.131906413254437,0.00842662669370701,-0.233973132000852,-0.371943994853092,0.0852936726957324,0.0427555484198906
sub-13,-0.325197093499722,0.265265420679237,0.170285104742138,-0.0094990118820951,0.0250802708331837,0.193973990391492,0.3143689478815,-0.0115267342289176,0.344143392668099,0.0856731521873084,0.257378758439059,-0.0160556221740237,-0.148697591537138,0.212606786971266,0.167286753487234,-0.0386721026583726
sub-14,-0.149829414321403,0.194795363087561,0.304650947885036,0.0121085055689111,-0.370731064384441,0.233915586818747,0.144020398181455,0.0364008785769837,0.344336840185748,0.335651007365723,0.306684345152876,-0.0243595969667428,-0.577547806200039,0.251923540054293,0.142875551715567,-0.036447026407451
sub-16,-1.02018248486994e-12,-0.142908958931683,0.186546081626061,-0.0280781723481367,-0.725937561078075,0.437661663250408,0.324182755162352,0.066773672818733,0.154261756907559,-0.361120739696419,-0.159238170101326,0.0288034907402006,0.203785425356777,0.214747877223869,0.157532119685097,0.0410880557895326
sub-17,0.798120634416987,-0.312818307166815,0.157918837566443,0.025936858293925,-0.38280171007944,0.178989382006993,0.0642390727721623,0.0290660003065697,-0.223614602762998,-0.33334986377409,0.280277908709637,-0.0182924409585151,-0.511117988042089,0.227150638214449,-0.207183533826976,-0.0269130414375718
sub-19,0.120892539174394,0.336511987213654,0.425792170980191,0.0399869724581175,0.385746846570809,0.132905131272654,0.299630588228463,0.0364595462578141,0.358389460236256,-0.16790960166181,-0.106856152283178,0.0123293015324893,0.246122911995142,0.0764037989371099,-0.0800419110504966,0.0242359990019855
sub-20,0.403188627604566,0.641289861563901,0.268765332114837,0.0464294908415129,-0.194982602290069,0.220835736666172,0.210775598545731,-0.00717926790053065,0.218909418517462,0.452695910403479,0.137645431742008,0.0417225347181761,0.152826449628215,0.160868542362312,0.0955002515206137,0.0350719376197969
sub-21,0.385792778638845,0.399278985655674,0.319133888687332,0.045506661259527,-0.537061001917122,-0.32183093880168,-0.251341387744147,-0.0309916602672874,0.426174851689485,0.28450167828382,0.111028652481969,0.0391122615704187,-0.377563218620669,0.184820182839551,0.117524975730138,0.0556833022366081
sub-22,0.154114253369115,0.248064815305961,0.234825060276314,0.0441197879984186,-0.243932683054476,0.379457732812946,0.156882345805076,-0.0348152281088921,0.552450788471802,-0.161693872289966,0.365519489065578,0.0257044818462696,-0.170391422763483,-0.109420927381551,0.0705719308443138,0.0180124565772569
sub-23,-0.155058262131288,0.327995814665227,-0.141700363569868,0.0314452777639141,0.313184376784029,-0.369632197291001,0.254922004942705,0.025509164660344,-0.270943217574108,0.169547866690469,-0.0920014984237567,0.0183956520439827,-0.128587462979107,-0.303179152984195,-0.108804802332177,0.0293530973833259
sub-24,0.143565862551121,-0.280434987981584,-0.159683025213628,-0.0162074694482601,0.116412706735442,-0.27395566134705,-0.116060366960583,0.0338908835261192,-0.19703653386673,0.282546540272449,0.170975155715915,0.0223883142407966,-0.125993254888097,-0.245003254571792,-0.112107300809204,-0.0282682261908764
sub-25,-0.125971128065376,-0.339948133941806,0.273828944952808,0.0490940780919679,-0.375518210074718,-0.111383083666461,0.207392072615028,0.0203448421583455,0.118275590343704,0.0752000154607859,0.188613872062921,0.0493805287177235,-0.217469325394501,0.15379082521644,0.151424684385799,-0.0366714010758454
sub-26,-0.118555699290065,0.746987962826518,0.297664328901361,0.0396680662056522,0.289594604277304,0.273338768893175,0.0458268039416644,0.0331234252481606,0.330941274765215,0.221632754500386,0.0931811851992866,0.0236259537307912,-0.206068960996052,0.210718997601358,0.172158555641734,0.0471794849414259
sub-27,-0.161796630641341,-0.266915946780821,0.261094066122225,-0.0373920650570613,0.347640591527771,-0.211115484541862,-0.326080137141526,-0.0379150530873485,-0.107221689105534,0.120940955627244,0.275071131539707,-0.0120076122789308,0.151617134765631,-0.101888878401355,-0.162147103189702,-0.0387644821627554
sub-28,0.221435265213939,0.244645324680569,0.184360229996067,0.0417332076399642,-0.190290041682894,0.126408037283957,0.317040155704796,0.0346176058475879,-0.0678624106602094,0.248520618526076,0.278836386637947,0.0270802175500258,-0.318787827475067,0.138601686687528,0.370137385054157,0.0284388958689329
