ID,vis_LOInsight_1,vis_HIInsight_1,verb_cov_1,GV1,vis_LOInsight_2,vis_HIInsight_2,verb_cov_2,GV2,vis_LOInsight_3,vis_HIInsight_3,verb_cov_3,GV3,vis_LOInsight_4,vis_HIInsight_4,verb_cov_4,GV4
sub-06,-0.307781552162222,0.293666533942534,0.468128972660286,0.0365877673105975,-0.175106854841798,0.114658649140559,-0.291093463003106,0.01147389023789,0.300986748834006,0.414722551065183,0.285101152898089,0.0466206764774033,0.253110839938991,0.182132978342193,0.212647032664328,0.0397282126588438
sub-12,-0.308535858423339,0.22775418897538,-0.100108874049882,0.078914358973091,-0.27556228370332,0.264843793788999,0.0750536831333759,0.00927431160582553,-0.563451837113165,-0.518440253937423,-0.258265609945153,-0.0182777133543079,-0.343803727382821,-0.524315364328965,0.457268901223579,-0.041863362917011
sub-13,-0.297069957822751,-0.110817579793847,0.187050488259142,0.0146828440134849,-0.30446873055223,0.342764558631417,0.181786381080786,-0.021617332569148,0.297111871956247,-0.186789959651072,0.107458631960124,0.0320302997183388,0.164747565132654,0.1915961789995,0.0334353070714569,0.0249925971565967
sub-14,-0.10458997749913,0.0800806415091846,0.284644856453394,-0.034415653000925,-0.463885030981666,-0.0918964741668055,0.167262536454492,-0.0233335320724041,-0.434097899943878,0.111841087468892,0.247732372888575,-0.0193787012846795,-1.09111167030475,0.352468603421229,0.15642976692568,-0.0352165268313563
sub-16,-7.51495866019192e-13,0.247313181317987,0.308977434188057,0.0365229020618467,-1.4518269846846,0.338465861750781,0.717397788474016,0.0895498007591086,-0.171463966583574,-0.315790422344627,0.370824997274466,0.0514226762500791,0.106271435016437,-0.43897386070927,0.331929133567311,0.0594812355034513
sub-17,0.80912353300568,0.360872954279528,0.252215086417536,0.0321489377679834,-0.468203770225994,0.314218692812753,0.154269477364206,0.0406278818051828,-0.258491971635476,0.362230186178405,0.37911565227236,0.0397172062064264,0.420274892955779,0.24777678676939,0.159089524454451,-0.0157866482071611
sub-19,-0.346398663008108,0.165430234493503,0.399729575455764,-0.0272139197720712,0.456666245381278,0.147767456462438,0.234035735079867,0.0446219110620871,0.205927111963725,-0.182037107131238,0.204914653537522,0.0244404832746719,0.199083524915865,-0.267268813433295,0.178317118247806,-0.0121559609812484
sub-20,0.282283594338585,0.363389702473571,0.24745165741331,0.0594607960629055,-0.213539257430046,0.152877761202334,0.143453582879434,0.0321627139924798,0.352535465595197,0.319696679322754,0.290477684084559,0.0274254208201405,-0.132188051253074,0.203765036163576,0.144041993396017,0.0440560211493728
sub-21,-0.134156240603115,0.249645327734037,-0.200587745970589,0.035795694348365,-0.477089055808013,-0.287432135779668,0.299057472500614,-0.0273149108931002,0.270068741495166,0.133886628347946,0.267375583515762,0.0496433913875687,-0.239929210046565,-0.219486931871997,-0.131083306991202,0.0457233740289157
sub-22,-0.279472510588206,0.795342742018764,0.551323553888492,0.0884039410879967,0.230442190700282,0.552143690328201,0.309030098979935,0.0583898639097789,0.382272090441208,0.263872448068351,0.406421037051778,0.0158349793214015,0.461055449597776,0.341648044114482,0.285951872636236,0.0425668430531919
sub-23,-0.0759052852135746,0.40251917315904,0.131580211828613,0.041262077694162,0.498137807968423,-0.142393145164211,-0.134709881883728,-0.0163654162320366,-0.217572763905661,-0.167513096722565,-0.0944670345157459,0.0182673464304502,0.207850464921032,-0.2060105857375,-0.0255482310937736,0.0374763897060111
sub-24,-0.193564997760472,-0.147607166510852,-0.106589267064232,-0.0194973322637594,-0.276058791390584,0.242854329747107,-0.206511006947957,-0.0410072238011644,0.0902949521193984,0.333123612961516,0.229069223303636,0.0291001765590346,0.36010352716691,-0.200322453352373,0.106369388220355,0.0144856884348471
sub-25,-0.218290338514953,-0.53566971628593,0.39534153167461,0.0358944829311886,-0.169611256588121,0.124329475939828,0.17733422912046,0.0434031668168891,-0.3532338597652,-0.214601786079609,0.211142677368262,-0.0223186088931347,-0.207147673199773,-0.152661116981652,0.152924288870419,0.0337129012606342
sub-26,0.062562389074924,0.603446150133619,0.219162502872239,0.0385686001758949,0.437978536599373,0.527052503952095,0.317418451450033,0.055032647315258,-0.28608629436197,-0.187522098554072,0.040343973916888,-0.0168144372965521,0.336806239593206,0.132930378157543,0.0748417575218807,0.0443273919513605
sub-27,0.325461562292097,-0.290635501638171,0.250791237021469,0.0674817100373637,0.212942921125915,-0.315329223253568,-0.434801429839235,0.0813549343106334,-0.260617040592854,0.0966720940924084,0.302241220638433,0.0382340619462377,0.330140881472852,0.141751157297653,-0.197615028090598,-0.0295777264692524
sub-28,-0.119945033190491,-0.25008200368836,0.165891405777394,0.0375171494793582,-0.0851057666499779,0.280211687712522,0.250954396016659,0.063372887995976,-0.282928349092743,-0.15033358035756,0.391897556911009,0.0611058234010281,-0.46490107261213,-0.166959522234055,0.340168563077745,0.0177697796021438
sub-29,0.143139893362383,-0.0939402906918463,0.358842581252808,0.0434340463643274,-0.214042779546297,-0.145087915686237,0.245061078964614,0.0426327512546637,-0.193203684685942,0.165714192343288,0.330229405265251,0.0286488725534265,-0.533484039536193,0.0891829275983211,0.220965086197102,-0.0236758508683695
sub-31,0.3152713284147,0.0617697802434345,-0.034156547204927,0.0114197298354767,0.363124262933659,0.278214291601982,0.230059889275141,0.032035717082552,-0.0913994511755514,-0.299981511518872,0.232950403482043,0.0555801478858322,-0.263809067156003,-0.0512442231950964,0.169147689186102,0.0272847803220358
sub-32,-0.652666200522661,-0.310023691101266,0.405082200470163,-0.0259283618415752,-0.455968699627707,0.139413846473948,0.136504580118181,0.0233012283442537,-0.220662006277358,-0.199348953782684,0.402148568041491,-0.0402746997043296,-0.385489120270867,-0.326431156903655,0.115942424807657,0.0444048688551232
sub-33,-0.23623158294776,0.395343110797864,0.208668462844771,0.0375911030126604,-0.226914620541118,-0.537297960951121,-0.126250496028297,0.0287265489653061,-0.402606344470314,0.063681848948182,0.103820444021383,-0.0377482315997213,0.397255159106202,0.567821535346841,0.200934553804936,0.028655395451428
sub-34,-0.489968955135819,-0.254932138829936,0.368076724397491,0.0330998125637089,-0.387400637033724,-0.214561646080462,0.249441436658086,-0.0345498909963713,0.300194236120977,0.30922186296466,0.236598462302176,0.0398593289919485,-0.423080075323116,-0.336386642218515,-0.241782313245875,-0.0320232366359594
sub-35,0.35750450974031,0.24546233499712,0.178535799711687,0.0371233213316877,0.184435833119597,-0.195866817984949,0.0388892204438991,-0.0215134704235614,-0.27019570674544,-0.123341851138018,0.164270668468669,0.0463049454075113,-0.31251568893769,0.198971493217072,0.323219750455985,0.0465579449989711
sub-37,-0.423081021453171,-0.304049471748493,-0.0347553404096619,-0.0112005272207674,0.20775159002552,0.261443162428034,0.226678654035485,0.020638229714595,-0.0547807700994265,0.293449017139976,0.125967979774897,0.0529041797357068,0.227225689464285,-0.463642622006137,-0.194782110155378,-0.0306216160619887
sub-38,-0.163170350417274,0.16877254850707,0.350004008406111,-0.0244946313328324,0.558651354329806,0.344759368806285,0.325797578461693,0.0289763715772537,-0.387342647409638,0.179863992496307,0.357465001007902,0.0300979950578461,-0.23810746448322,0.320910550098978,0.235081468866069,0.048031545767572
sub-40,0.361270449359935,0.381574833542881,0.505568634297716,0.0582693088409619,0.247206266246981,-0.0840108971100782,0.432208216663249,0.0359334270167488,0.0597839302355309,0.190186249200748,0.455944517228204,0.0463766934389646,-0.12521807136893,-0.134353549964564,0.378336763054288,0.0428706259070063
sub-41,0.529380373920444,0.481166594426034,0.363441054441428,0.0687335154164442,-0.437445101470409,0.454484097200222,0.374437234047922,0.0348754633906467,-0.458336655777291,0.292899366683646,0.250642012035332,0.0353847304479245,0.250651972577289,0.463776935197424,0.210124303046368,0.0215197925614765
sub-42,0.32555949834202,0.310965778749951,0.701387270524424,0.0378145894834628,0.43048046381604,0.158888542167617,0.340749710153972,0.0477312471856843,0.365284105288512,0.505849482850547,0.402734371012752,0.0425307833743433,0.263177623331012,0.231084339188576,0.228616693837263,0.0287568341225394
sub-44,0.886166560105085,0.721902178807778,0.185790948780327,0.0402230926793589,0.150526796403262,0.746370893839938,-0.13785857232224,0.0664945028859101,0.563839216244928,0.353304010990667,0.174930605975035,0.0337928664645628,-0.49325267602336,0.379909373339158,-0.191480146095794,0.059156232930056
sub-45,0.0778912093200354,0.0546106892891288,0.318451296469275,0.0722327296332683,-0.279900760594137,-0.265146420518519,0.0966294281097201,0.0438456993885648,-0.162106661107934,-0.247506754347347,0.246407922040581,-0.0283339246305404,0.141133692020159,-0.235528614338231,0.217539462037805,0.0394771111982522
sub-46,-0.208374532180968,0.286537315049604,0.172138616353548,-0.0356053699568342,-0.141907846894764,0.248567311764976,0.109951015491668,0.0256035667329157,0.109189959563987,-0.124410445712862,0.251771560861542,-0.0156486196980124,-0.125125775599671,0.181511180381872,0.210834523752439,0.022245401726529
sub-47,-0.410393964001981,0.156090377015332,0.349134940777967,0.0331647964461081,-0.533934518444555,0.19705766738013,0.130484166688109,-0.0238737371066685,-0.539784998389561,-0.104817254445437,0.0964126272369174,0.0170685692456892,-0.514740693223028,-0.261991715609855,0.223463451263768,0.0137170626444362
sub-48,0.279735563667637,-0.251029784754231,-0.177802399758572,-0.056760120431311,-0.510325489410877,0.236181026001198,-0.135866200059778,-0.0365880522210743,-0.127220674551826,0.303811052897388,0.333487380425778,0.019238858419349,-0.505501034048174,-0.136822151361464,0.0930872105732225,0.00937633450555758
